,chain_strength,precision
0,1.0,0.0
1,1.25,0.01
2,1.5,0.08
3,1.75,0.06
4,2.0,0.06
5,2.25,0.08
6,2.5,0.0
7,2.75,0.0
8,3.0,0.01
9,3.25,0.0
10,3.5,0.0
11,3.75,0.0
12,4.0,0.0
13,4.25,0.0
14,4.5,0.0
15,4.75,0.0
16,5.0,0.0
17,5.25,0.0
18,5.5,0.0
19,5.75,0.0
20,6.0,0.0
