,file,time
0,p25.cnf,0.6939198010362643
1,p00001.cnf,0.5842383329619935
2,p000001.cnf,0.5662227120509875
3,p5.cnf,0.647927519989358
4,p1.cnf,0.35507715078448854
5,p50.cnf,0.6790549099972583
6,p75.cnf,0.6859683089552507
7,p100.cnf,0.6909938810268281
8,p0001.cnf,0.6033337458927007
9,p01.cnf,0.6385846369987183
10,p001.cnf,0.6106944607165052
11,p10.cnf,0.6537699010261216
12,p1p.cnf,0.6526997499693401
