,file,time
0,p25.cnf,0.5315777637961316
1,p00001.cnf,0.4249066930241683
2,p000001.cnf,0.40907310293945887
3,p5.cnf,0.48282160770764493
4,p1.cnf,0.23211011175176033
5,p50.cnf,0.502401550807406
6,p75.cnf,0.5084148919760354
7,p100.cnf,0.5060520640298444
8,p0001.cnf,0.43500514998494066
9,p01.cnf,0.46669326892947
10,p001.cnf,0.44620340292775623
11,p10.cnf,0.48542986267460286
12,p1p.cnf,0.4798211254994903
