,file,time
0,p25.cnf,0.5270556338127892
1,p00001.cnf,0.42653672005571824
2,p000001.cnf,0.4106605249194019
3,p5.cnf,0.4841708061768422
4,p1.cnf,0.23094425072885358
5,p50.cnf,0.5067716489778615
6,p75.cnf,0.5101704129458499
7,p100.cnf,0.5177218490536729
8,p0001.cnf,0.43955146205057827
9,p01.cnf,0.4690303119706209
10,p001.cnf,0.451607653999411
11,p10.cnf,0.4896011918454616
12,p1p.cnf,0.4825018790050331
