,file,time
0,p25.cnf,0.5242568238915359
1,p00001.cnf,0.4246811440003089
2,p000001.cnf,0.40732624589789906
3,p5.cnf,0.47868513769850385
4,p1.cnf,0.23455648295164533
5,p50.cnf,0.49835388782196843
6,p75.cnf,0.5068051149151209
7,p100.cnf,0.503261481901748
8,p0001.cnf,0.43437835199345454
9,p01.cnf,0.46248282412672737
10,p001.cnf,0.44444610309406235
11,p10.cnf,0.4844221346946458
12,p1p.cnf,0.4754915006578525
