,file,time
0,p25.cnf,4.5880943909210705
1,p00001.cnf,2.0108176170866243
2,p000001.cnf,1.8268557908907193
3,p5.cnf,2.3986718280335673
4,p1.cnf,0.37747959224175814
5,p50.cnf,4.6134029600567485
6,p75.cnf,4.59649079400811
7,p100.cnf,4.666041518939769
8,p0001.cnf,2.0755493349653324
9,p01.cnf,2.375357999988002
10,p001.cnf,2.1757140390076293
11,p10.cnf,2.4201664539584042
12,p1p.cnf,2.4147496928851613
